brokered_by,status,price,bedroom,bathroom,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
52562,for_sale,350000,2,1,0.88,598109,Westborough,Massachusetts,01581,996.0,NULL
52562,for_sale,375000,2,2,0.88,598107,Westborough,Massachusetts,01581,1175.0,NULL
52562,for_sale,525000,3,2,0.28,1033398,Milford,Massachusetts,01757,2990.0,2005-05-31
52562,for_sale,640000,6,4,0.2,1230320,Ashland,Massachusetts,01721,2500.0,NULL
52562,for_sale,729000,3,2,0.23,574220,Marlborough,Massachusetts,01752,2650.0,NULL
52562,for_sale,850000,4,2,0.18,1745388,Wellesley,Massachusetts,02482,1876.0,1982-12-01
52562,for_sale,1399990,4,3,0.35,750826,Natick,Massachusetts,01760,3350.0,1998-09-28
52562,for_sale,1400000,9,3,0.05,1486238,Boston,Massachusetts,02134,3903.0,NULL
52563,for_sale,342000,3,1,1.56,866234,Glocester,"Rhode Island",02814,1381.0,2022-01-19
52568,for_sale,30000,6,2,0.34,114304,Whitehall,"New York",12887,1974.0,NULL
52568,for_sale,39000,1,1,0.1,57345,Whitehall,"New York",12887,1260.0,NULL
52568,for_sale,47000,3,2,0.23,1521749,Whitehall,"New York",12887,2163.0,NULL
52568,for_sale,75000,4,2,0.3,947615,Ticonderoga,"New York",12883,1837.0,2018-12-27
52568,for_sale,99000,3,1,2.6,972288,Hampton,"New York",12837,1440.0,2008-01-23
52568,for_sale,100000,3,2,3.49,578149,"Sand Lake","New York",12018,1518.0,NULL
52568,for_sale,115000,2,1,0.25,1416245,"Fort Ann","New York",12827,958.0,2006-12-14
52568,for_sale,125000,4,2,0.33,524821,"Sand Lake","New York",12018,1448.0,NULL
52568,for_sale,129000,3,1,0.14,1470150,"Hoosick Falls","New York",12090,2926.0,1996-09-10
52568,for_sale,149000,3,2,7.85,410496,Granville,"New York",12832,1344.0,2003-01-27
52568,for_sale,169500,3,2,1.7,1104668,"New Lebanon","New York",12062,1160.0,2003-02-03
52568,for_sale,175000,3,1,0.17,1308923,Greenwich,"New York",12834,1256.0,2018-05-31
52568,for_sale,184999,3,1,1.6,1353590,Granville,"New York",12832,1218.0,1999-02-18
52568,for_sale,189900,4,1,4.79,1100868,"Sand Lake","New York",12061,1607.0,2018-11-27
52568,for_sale,200000,2,1,0.67,764633,Ticonderoga,"New York",12883,1170.0,1997-10-22
52568,for_sale,207427,2,2,3,1445046,Argyle,"New York",12809,1000.0,NULL
52568,for_sale,225000,4,2,1.6,1030874,"Fort Ann","New York",12827,2500.0,NULL
52568,for_sale,229000,1,2,5.81,1735212,"Jackson Heights","New York",12873,1170.0,2020-09-22
52568,for_sale,229900,9,6,0.9,1449771,Ticonderoga,"New York",12883,4220.0,NULL
52568,for_sale,230000,2,1,0.46,1610132,"Sand Lake","New York",12196,1040.0,2016-12-28
52568,for_sale,230000,3,2,0.35,1103740,Brunswick,"New York",12052,1216.0,2016-11-28
52568,for_sale,249900,3,2,4.81,1645688,Berlin,"New York",12022,1478.0,NULL
52568,for_sale,259000,3,2,5,1616365,"Hudson Falls","New York",12839,1716.0,2006-04-07
52568,for_sale,268000,3,1,2.3,427501,Argyle,"New York",12809,1556.0,2014-07-01
52568,for_sale,285000,2,2,2.01,781026,Poestenkill,"New York",12140,2308.0,NULL
52568,for_sale,289900,3,2,2.3,1241345,Greenwich,"New York",12834,1620.0,NULL
52568,for_sale,325000,4,3,1.97,1759576,Cambridge,"New York",12816,1760.0,2021-09-08
52568,for_sale,329900,4,2,0.5,525882,Ticonderoga,"New York",12883,2761.0,2020-10-27
52568,for_sale,339900,2,2,0.36,1887029,Greenwich,"New York",12834,1248.0,NULL
52568,for_sale,339900,8,6,1.35,1090432,Stephentown,"New York",12168,2722.0,NULL
52568,for_sale,350000,3,2,18.7,988908,Chatham,"New York",12184,1102.0,NULL
52568,for_sale,350000,3,3,1.22,1635952,"Schodack Landing","New York",12063,2400.0,NULL
52568,for_sale,354900,3,3,5.06,331468,Stephentown,"New York",12062,2224.0,2017-01-11
52568,for_sale,400000,3,2,10.2,478780,Greenwich,"New York",12834,1700.0,2003-02-27
52568,for_sale,429900,4,3,2.15,1213044,Valatie,"New York",12184,2248.0,1993-12-06
52568,for_sale,439900,6,5,0.39,47291,Greenwich,"New York",12834,6164.0,NULL
52568,for_sale,550000,7,7,5.5,845938,"Crown Point","New York",12928,4318.0,NULL
52568,for_sale,629999,5,3,0.9,1831399,Ticonderoga,"New York",12883,1800.0,2013-01-15
52568,for_sale,675000,4,5,2.79,733340,Greenwich,"New York",12834,3439.0,2015-06-01
52568,for_sale,799000,4,2,100,1499660,Nassau,"New York",12123,2976.0,NULL
52568,for_sale,850000,5,4,0.16,1828086,Hague,"New York",12836,4000.0,2003-01-23
52568,for_sale,977777,5,5,18.92,908840,Millbrook,"New York",12545,7400.0,1985-10-04
52568,for_sale,1000000,5,5,0.72,1213378,Granville,"New York",12832,6736.0,2003-09-30
52568,for_sale,1050000,18,17,0.75,438971,Cambridge,"New York",12816,14500.0,NULL
52569,for_sale,100000,4,2,0.13,254817,Plattsburgh,"New York",12901,1322.0,2018-11-14
52569,for_sale,169000,3,1,0.14,1079249,Valatie,"New York",12184,2313.0,2005-11-22
52569,for_sale,349900,3,2,3.9,920296,Canaan,"New York",12029,2100.0,2019-11-22
52607,for_sale,125000,2,1,0.23,1075997,Tiverton,"Rhode Island",02878,1345.0,NULL
52607,for_sale,179900,2,1,0.27,1708317,Voluntown,Connecticut,06384,963.0,2013-11-14
52607,for_sale,180000,6,2,0.11,1645923,Plainfield,Connecticut,06354,2237.0,2019-08-01
52607,for_sale,229900,3,1,0.07,1556509,Providence,"Rhode Island",02908,1248.0,2019-02-01
52607,for_sale,229900,3,1,0.1,1619926,Providence,"Rhode Island",02909,1045.0,2009-11-23
52607,for_sale,230000,3,1,0.08,1141294,Milford,Massachusetts,01757,856.0,2000-08-01
52607,for_sale,230000,4,1,0.1,1312739,Cranston,"Rhode Island",02910,1080.0,2019-08-16
52607,for_sale,239999,3,1,0.15,1304730,Tiverton,"Rhode Island",02878,1115.0,2005-06-27
52607,for_sale,249900,3,2,0.24,551008,Warwick,"Rhode Island",02889,979.0,NULL
52607,for_sale,249900,5,2,0.11,1186032,Woonsocket,"Rhode Island",02895,4900.0,NULL
52607,for_sale,250000,4,2,0.23,481834,Putnam,Connecticut,06260,1542.0,2004-06-22
52607,for_sale,251000,3,2,0.35,387136,Coventry,"Rhode Island",02816,1316.0,NULL
52607,for_sale,259900,3,2,0.12,464710,Woonsocket,"Rhode Island",02895,1277.0,2016-04-22
52607,for_sale,264900,2,1,0.11,1708444,Cranston,"Rhode Island",02910,985.0,2017-05-30
52607,for_sale,279900,3,1,0.08,722920,Providence,"Rhode Island",02907,1166.0,2016-11-14
52607,for_sale,287000,4,2,0.08,793414,Warwick,"Rhode Island",02889,1663.0,NULL
52607,for_sale,289000,5,3,1.6,828226,Coventry,"Rhode Island",02816,2562.0,2021-01-04
52607,for_sale,289900,2,1,0.15,221711,Warwick,"Rhode Island",02889,1204.0,2017-06-29
52607,for_sale,289900,3,1,0.09,1624874,Providence,"Rhode Island",02908,1008.0,NULL
52607,for_sale,289900,3,2,0.19,945368,Providence,"Rhode Island",02907,1779.0,1993-12-13
52607,for_sale,290000,3,1,0.14,1383538,Cranston,"Rhode Island",02920,1176.0,NULL
52607,for_sale,299900,1,1,0.06,1138761,Bristol,"Rhode Island",02809,594.0,2021-08-27
52607,for_sale,299900,1,2,3.1,174345,"West Greenwich","Rhode Island",02817,1344.0,NULL
52607,for_sale,299900,3,1,0.28,602193,"West Warwick","Rhode Island",02893,1040.0,NULL
52607,for_sale,300000,3,1,0.16,1826189,Tiverton,"Rhode Island",02878,958.0,NULL
52607,for_sale,300000,4,2,0.5,986702,Woonsocket,"Rhode Island",02895,2696.0,NULL
52607,for_sale,309900,2,1,0.14,986037,Warwick,"Rhode Island",02888,947.0,NULL
52607,for_sale,309900,3,1,0.32,7716,Smithfield,"Rhode Island",02828,976.0,2021-10-07
52607,for_sale,319900,3,1,0.1,561566,"South Kingstown","Rhode Island",02879,1134.0,NULL
52607,for_sale,320000,3,1,0.1,602321,Pawtucket,"Rhode Island",02861,1050.0,2012-07-10
52607,for_sale,324900,3,3,0.1,1821342,"East Providence","Rhode Island",02914,1352.0,2021-12-01
52607,for_sale,325000,3,2,0.23,390351,Cranston,"Rhode Island",02910,1213.0,2021-11-23
52607,for_sale,329900,3,1,0.14,1548869,Cranston,"Rhode Island",02920,1068.0,2008-06-20
52607,for_sale,329900,5,2,0.12,231772,Cranston,"Rhode Island",02920,2455.0,1992-06-15
52607,for_sale,335000,4,3,0.11,764821,Providence,"Rhode Island",02906,1773.0,NULL
52607,for_sale,337500,4,2,0.14,561897,"North Providence","Rhode Island",02911,2964.0,NULL
52607,for_sale,339000,2,1,0.1,331091,Bristol,"Rhode Island",02809,960.0,2019-03-04
52607,for_sale,339900,3,2,0.07,1121456,"North Providence","Rhode Island",02911,1688.0,2017-11-16
52607,for_sale,339900,9,3,0.1,1485911,Providence,"Rhode Island",02907,4454.0,NULL
52607,for_sale,349000,3,2,4.02,310894,Burrillville,"Rhode Island",02859,1824.0,2013-05-15
52607,for_sale,349900,3,1,0.17,1139260,Johnston,"Rhode Island",02919,1128.0,2015-05-14
52607,for_sale,349999,2,2,0.3,733293,Portsmouth,"Rhode Island",02871,1675.0,2014-06-23
52607,for_sale,359000,2,1,0.03,1683870,Cumberland,"Rhode Island",02864,816.0,2018-11-09
52607,for_sale,360000,5,2,0.15,501296,Pawtucket,"Rhode Island",02860,2716.0,2018-11-20
52607,for_sale,365000,4,2,0.18,1539922,Pawtucket,"Rhode Island",02861,1642.0,NULL
52607,for_sale,369287,4,2,0.04,1437561,Newport,"Rhode Island",02840,1268.0,1995-05-17
52607,for_sale,369900,3,2,0.19,1049963,Cranston,"Rhode Island",02920,1142.0,2021-01-25
52607,for_sale,375000,4,2,0.23,523609,Warwick,"Rhode Island",02888,1123.0,2016-03-24
52607,for_sale,379000,3,2,0.46,196329,Coventry,"Rhode Island",02816,864.0,NULL
52607,for_sale,379000,4,2,0.23,271487,Warren,"Rhode Island",02885,1456.0,NULL
52607,for_sale,379900,3,1,0.3,484792,Warwick,"Rhode Island",02886,1240.0,NULL
52607,for_sale,389000,3,2,2.9,780902,Richmond,"Rhode Island",02892,1258.0,NULL
52607,for_sale,399000,3,3,0.5,1308932,Coventry,"Rhode Island",02816,1872.0,NULL
52607,for_sale,399900,4,2,0.95,955147,Scituate,"Rhode Island",02857,1168.0,NULL
52607,for_sale,399900,6,3,0.1,36611,Providence,"Rhode Island",02907,4032.0,1994-07-18
52607,for_sale,399900,8,3,0.09,180220,Providence,"Rhode Island",02907,4128.0,2021-04-19
52607,for_sale,399900,10,4,0.09,290180,Providence,"Rhode Island",02909,4768.0,NULL
52607,for_sale,405000,5,4,1.23,1682364,"North Kingstown","Rhode Island",02852,2590.0,NULL
52607,for_sale,409900,7,4,0.12,997661,Cranston,"Rhode Island",02905,4390.0,2021-10-29
52607,for_sale,419900,2,1,0.52,1012704,Warwick,"Rhode Island",02889,760.0,NULL
52607,for_sale,425000,3,2,0.33,918543,Coventry,"Rhode Island",02816,2075.0,2020-03-30
52607,for_sale,429000,5,3,0.33,483767,Johnston,"Rhode Island",02919,2288.0,2019-07-26
52607,for_sale,450000,2,2,0.21,562525,Weymouth,Massachusetts,02189,1357.0,NULL
52607,for_sale,450000,4,2,0.5,1142003,Johnston,"Rhode Island",02919,2644.0,1998-08-28
52607,for_sale,459000,3,2,0.19,1089432,"Fall River",Massachusetts,02724,2060.0,2007-05-30
52607,for_sale,475000,3,3,0.34,793937,Johnston,"Rhode Island",02919,1276.0,NULL
52607,for_sale,475000,9,3,0.09,1513506,"Central Falls","Rhode Island",02863,6097.0,NULL
52607,for_sale,489000,3,1,0.25,1418048,Portsmouth,"Rhode Island",02871,1188.0,2021-04-14
52607,for_sale,495000,3,2,2,893717,Richmond,"Rhode Island",02875,1650.0,NULL
52607,for_sale,495000,4,2,3.71,1142077,Glocester,"Rhode Island",02814,2652.0,2004-11-17
52607,for_sale,499900,4,2,0.47,520126,Warren,"Rhode Island",02885,2346.0,2014-06-06
52607,for_sale,499900,8,3,0.12,470108,"Fall River",Massachusetts,02723,3582.0,NULL
52607,for_sale,514000,4,2,0.11,1668410,Newport,"Rhode Island",02840,1528.0,NULL
52607,for_sale,535000,3,3,0.29,398835,Warwick,"Rhode Island",02886,1600.0,NULL
52607,for_sale,574900,3,2,1.06,919356,"East Greenwich","Rhode Island",02818,2252.0,NULL
52607,for_sale,579800,4,3,0.22,1259187,Warwick,"Rhode Island",02889,2097.0,NULL
52607,for_sale,579900,4,3,0.47,793058,Warwick,"Rhode Island",02886,2313.0,2013-08-20
52607,for_sale,625000,3,2,0.04,1510846,Newport,"Rhode Island",02840,1018.0,2012-09-28
52607,for_sale,625000,4,3,0.93,522336,Johnston,"Rhode Island",02919,2500.0,NULL
52607,for_sale,635000,3,3,0.46,1309763,Portsmouth,"Rhode Island",02871,1568.0,2019-04-26
52607,for_sale,639000,3,4,1,894211,Tiverton,"Rhode Island",02878,2844.0,2016-07-08
52607,for_sale,649900,10,4,0.16,661819,"Central Falls","Rhode Island",02863,4800.0,NULL
52607,for_sale,675900,4,3,0.37,1407857,Attleboro,Massachusetts,02703,3000.0,2007-12-28
52607,for_sale,689900,5,4,0.24,642472,"South Kingstown","Rhode Island",02879,5048.0,2018-05-11
52607,for_sale,699000,5,3,0.16,1137666,Newport,"Rhode Island",02840,3092.0,NULL
52607,for_sale,699900,2,3,0.31,1384003,"South Kingstown","Rhode Island",02879,1660.0,NULL
52607,for_sale,710000,4,3,0.66,270619,Westerly,"Rhode Island",02891,1954.0,NULL
52607,for_sale,725000,1,1,0.09,780742,Portsmouth,"Rhode Island",02871,960.0,NULL
52607,for_sale,749900,4,3,5.29,1335433,Berkley,Massachusetts,02779,2544.0,NULL
52607,for_sale,749900,4,4,0.44,1499361,Warwick,"Rhode Island",02886,2800.0,NULL
52607,for_sale,825000,3,2,0.74,731268,Middletown,"Rhode Island",02842,2494.0,2019-07-18
52607,for_sale,829000,4,3,0.59,1246070,Portsmouth,"Rhode Island",02871,2677.0,2020-07-21
52607,for_sale,830000,5,4,2.2,26048,"West Greenwich","Rhode Island",02817,2912.0,NULL
52607,for_sale,849000,3,3,1.92,601093,Tiverton,"Rhode Island",02878,2104.0,2010-02-24
52607,for_sale,849000,3,4,0.19,1308898,Providence,"Rhode Island",02904,2941.0,2018-09-25
52607,for_sale,849900,3,2,0.3,562738,Portsmouth,"Rhode Island",02871,2332.0,2012-08-14
52607,for_sale,859500,4,3,0.47,3985,Middletown,"Rhode Island",02842,2600.0,NULL
52607,for_sale,873000,1,1,6.26,653135,"Little Compton","Rhode Island",02837,1022.0,NULL
52607,for_sale,920000,2,2,1,439087,"Little Compton","Rhode Island",02837,1248.0,NULL
52607,for_sale,920000,4,3,0.48,1235379,"North Kingstown","Rhode Island",02874,4040.0,NULL
52607,for_sale,949000,4,3,1.84,955191,Newport,"Rhode Island",02840,3286.0,2021-01-05
52607,for_sale,1200000,27,9,0.11,509023,"Central Falls","Rhode Island",02863,10250.0,NULL
52607,for_sale,1695000,2,2,0.06,189801,Narragansett,"Rhode Island",02879,1838.0,NULL
52607,for_sale,3995000,6,7,1.3,1228867,"Little Compton","Rhode Island",02837,8972.0,2000-05-26
52612,for_sale,110000,1,1,0.43,1751722,Wakefield,"New Hampshire",03830,544.0,NULL
52612,for_sale,134900,3,2,1,523421,Milton,"New Hampshire",03852,1672.0,2006-09-19
52612,for_sale,162500,1,1,0.43,915416,Newfield,Maine,04095,772.0,NULL
52612,for_sale,191500,3,1,0.25,437297,Milton,"New Hampshire",03851,1756.0,NULL
52612,for_sale,199900,2,2,10.1,1012337,Ossipee,"New Hampshire",03864,1360.0,NULL
52612,for_sale,235000,3,1,0.18,695136,Rochester,"New Hampshire",03868,1001.0,NULL
52612,for_sale,239900,3,1,0.07,1450241,"North Berwick",Maine,03906,1200.0,2018-01-12
52612,for_sale,249900,1,2,2.02,652676,Epsom,"New Hampshire",03234,840.0,NULL
52612,for_sale,259900,3,1,0.34,481456,Fryeburg,Maine,04037,846.0,NULL
52612,for_sale,265000,2,2,0.28,861146,Hampton,"New Hampshire",03842,1748.0,NULL
52612,for_sale,289000,1,1,2.18,524706,York,Maine,03909,558.0,NULL
52612,for_sale,289000,4,2,0.26,561404,Farmington,"New Hampshire",03835,1856.0,2002-07-12
52612,for_sale,289000,6,2,0.14,198337,Sanford,Maine,04073,1976.0,2020-11-03
52612,for_sale,299000,4,3,5.24,1260290,Barrington,"New Hampshire",03825,3307.0,2021-06-30
52612,for_sale,299900,3,3,0.05,598787,Sanford,Maine,04073,1534.0,NULL
52612,for_sale,315000,3,1,0.1,1370324,Kittery,Maine,03904,945.0,2021-09-09
52612,for_sale,321000,3,1,0.33,517653,Laconia,"New Hampshire",03246,1314.0,2021-11-03
52612,for_sale,345000,3,2,1,747762,"North Berwick",Maine,03906,1638.0,NULL
52612,for_sale,349000,3,2,3.1,692783,Sanford,Maine,04083,1232.0,2016-03-04
52612,for_sale,360000,3,2,0.48,159509,Wells,Maine,04090,1602.0,2019-08-20
52612,for_sale,365000,5,3,0.12,1395687,Rochester,"New Hampshire",03867,2866.0,2017-08-21
52612,for_sale,370000,3,3,0.81,712017,Wakefield,"New Hampshire",03830,2783.0,NULL
52612,for_sale,375000,3,2,1.87,19270,Dover,"New Hampshire",03820,1330.0,NULL
52612,for_sale,389000,3,2,0.1,1448704,Kittery,Maine,03904,1344.0,2021-03-02
52612,for_sale,389000,4,3,0.54,1521222,Wells,Maine,04090,2757.0,NULL
52612,for_sale,399900,3,1,0.34,142517,Manchester,"New Hampshire",03109,2200.0,2020-10-13
52612,for_sale,399900,3,2,0.64,1089123,Berwick,Maine,03901,2356.0,2019-12-09
52612,for_sale,417900,3,3,0.55,1838091,"North Berwick",Maine,03906,1560.0,NULL
52612,for_sale,419000,5,2,0.46,1311299,Somersworth,"New Hampshire",03878,2366.0,2022-01-11
52612,for_sale,419900,4,2,0.14,1413394,Farmington,"New Hampshire",03835,2555.0,NULL
52612,for_sale,420000,3,4,0.08,1548602,Wells,Maine,04090,1346.0,NULL
52612,for_sale,425000,2,1,0.19,983644,Portsmouth,"New Hampshire",03801,930.0,NULL
52612,for_sale,425000,3,2,0.27,325467,Portsmouth,"New Hampshire",03801,1158.0,2005-04-19
52612,for_sale,430000,7,3,0.29,775165,Saco,Maine,04072,2566.0,2008-03-27
52612,for_sale,450000,3,3,2.08,1913617,Barrington,"New Hampshire",03825,1876.0,NULL
52612,for_sale,456000,3,2,0.17,307893,Portsmouth,"New Hampshire",03801,1477.0,NULL
52612,for_sale,469900,3,3,4.13,249561,Newfield,Maine,04095,1680.0,NULL
52612,for_sale,474900,4,3,1.3,598929,Rochester,"New Hampshire",03839,2210.0,2011-06-21
52612,for_sale,489000,3,2,5.3,1437469,Northwood,"New Hampshire",03261,2040.0,NULL
52612,for_sale,489000,3,3,2.07,1667464,Berwick,Maine,03901,2160.0,2017-08-21
52612,for_sale,499000,3,2,3.9,1122208,Barnstead,"New Hampshire",03225,1552.0,2019-08-09
52612,for_sale,525000,3,2,1.7,386697,Kensington,"New Hampshire",03833,1300.0,2017-03-28
52612,for_sale,549900,3,3,0.66,13414,Exeter,"New Hampshire",03833,1577.0,NULL
52612,for_sale,550000,1,2,2.2,112088,Dover,"New Hampshire",03820,4800.0,NULL
52612,for_sale,550000,3,3,1.81,919515,Rowley,Massachusetts,01969,2060.0,NULL
52612,for_sale,559000,3,2,0.51,917061,York,Maine,03909,1547.0,2020-10-19
52612,for_sale,579000,3,1,0.26,1010036,Newbury,"New Hampshire",03255,816.0,NULL
52612,for_sale,579900,3,3,5.08,1912535,Barrington,"New Hampshire",03825,1923.0,NULL
52612,for_sale,579900,6,3,0.09,1567543,Rochester,"New Hampshire",03839,2520.0,NULL
52612,for_sale,600000,4,2,9.46,1403123,"South Berwick",Maine,03908,2636.0,NULL
52612,for_sale,610000,2,2,3.85,16010,York,Maine,03909,1240.0,NULL
52612,for_sale,615000,6,4,0.36,1312542,Exeter,"New Hampshire",03833,2475.0,NULL
52612,for_sale,619000,3,2,0.58,652753,York,Maine,03909,1587.0,NULL
52612,for_sale,669900,3,2,10.84,1932264,Berwick,Maine,03901,1340.0,NULL
52612,for_sale,685000,3,3,0.58,1568782,Hampton,"New Hampshire",03842,2143.0,NULL
52612,for_sale,690000,3,1,0.07,68794,Portsmouth,"New Hampshire",03801,1294.0,2011-11-23
52612,for_sale,699000,4,2,0.22,1072333,Berwick,Maine,03901,5795.0,NULL
52612,for_sale,699800,4,3,0.34,1267780,Rollinsford,"New Hampshire",03869,4152.0,2019-10-18
52612,for_sale,749000,2,1,0.28,1637963,"New Durham","New Hampshire",03855,1080.0,NULL
52612,for_sale,750000,4,3,2,1137041,Eliot,Maine,03903,2628.0,2007-05-10
52612,for_sale,849900,8,2,0.62,1314813,Durham,"New Hampshire",03824,2384.0,NULL
52612,for_sale,868800,5,4,3.18,598409,Portsmouth,"New Hampshire",03801,3752.0,NULL
52612,for_sale,875000,4,3,0.11,1310557,Hampton,"New Hampshire",03842,3408.0,2015-06-10
52612,for_sale,962500,4,3,58.4,876410,Newfield,Maine,04095,2716.0,NULL
52612,for_sale,975000,3,3,0.48,1801576,Effingham,"New Hampshire",03882,1787.0,NULL
52612,for_sale,975000,3,6,1.7,15458,"South Hampton","New Hampshire",03827,7577.0,2013-05-07
52612,for_sale,975000,4,5,117.34,201272,Gilmanton,"New Hampshire",03837,3459.0,2005-05-13
52612,for_sale,990000,3,3,85.83,684803,Epping,"New Hampshire",03042,3013.0,NULL
52612,for_sale,995000,5,4,1.25,476275,Gilford,"New Hampshire",03249,7939.0,2022-03-01
52612,for_sale,1200000,5,3,5.32,229844,"Hampton Falls","New Hampshire",03844,1800.0,NULL
52612,for_sale,1598000,3,3,1.25,481023,Rye,"New Hampshire",03870,3178.0,NULL
52612,for_sale,1895000,5,4,2.5,440101,Rye,"New Hampshire",03870,5200.0,2003-09-29
52612,for_sale,2150000,8,5,1.22,115585,York,Maine,03909,6162.0,NULL
52612,for_sale,2998000,4,5,1.8,384790,York,Maine,03902,4484.0,NULL
52613,for_sale,429000,3,2,0.47,1450261,Dover,"New Hampshire",03820,2005.0,2016-06-15
52614,for_sale,552203,2,2,11,986447,Exeter,"New Hampshire",03833,1662.0,NULL
52614,for_sale,675000,3,2,1.02,196765,York,Maine,03909,1561.0,NULL
52614,for_sale,799900,2,2,0.03,879208,Portsmouth,"New Hampshire",03801,1165.0,2019-06-24
52614,for_sale,1995000,3,3,0.07,823715,Portsmouth,"New Hampshire",03801,2210.0,2005-11-30
52616,for_sale,485000,4,3,0.23,280966,Rochester,"New Hampshire",03867,3638.0,2009-12-31
52616,for_sale,498900,3,3,1.1,847369,Rochester,"New Hampshire",03867,2056.0,NULL
52617,for_sale,329000,3,1,0.12,1435636,Eliot,Maine,03903,1291.0,NULL
52617,for_sale,850000,6,2,0.17,305135,Portsmouth,"New Hampshire",03801,2664.0,NULL
52617,for_sale,895000,4,3,9.08,1004188,Epping,"New Hampshire",03042,4884.0,NULL
52619,for_sale,275000,3,2,2,74524,Waterford,Maine,04088,1792.0,NULL
52619,for_sale,415000,2,2,0.11,1033455,Wells,Maine,04090,663.0,2021-04-05
52619,for_sale,549000,4,2,1.3,599138,Waterboro,Maine,04030,2604.0,NULL
52619,for_sale,679000,3,3,18,515068,Weld,Maine,04285,1392.0,NULL
52660,for_sale,84900,2,1,0.07,729619,Ludlow,Massachusetts,01056,600.0,NULL
52660,for_sale,84900,2,1,0.07,729620,Ludlow,Massachusetts,01056,700.0,NULL
52660,for_sale,84900,2,1,0.07,729621,Ludlow,Massachusetts,01056,700.0,NULL
52660,for_sale,339900,3,1,0.09,1449262,Franklin,Massachusetts,02038,1260.0,1971-06-23
52660,for_sale,339900,3,2,0.09,838963,Somerset,Massachusetts,02726,1274.0,NULL
52660,for_sale,379900,3,1,0.44,1548331,Attleboro,Massachusetts,02703,1667.0,1994-02-28
52660,for_sale,385000,4,2,0.09,532293,"New Bedford",Massachusetts,02740,2580.0,NULL
52660,for_sale,389900,3,1,0.49,732850,Attleboro,Massachusetts,02703,1437.0,NULL
52660,for_sale,399900,3,1,0.44,387281,Attleboro,Massachusetts,02703,1144.0,2000-04-28
52660,for_sale,399900,3,2,2.03,1470830,Carver,Massachusetts,02330,1206.0,2006-12-07
52660,for_sale,399900,4,2,2.2,846269,Rehoboth,Massachusetts,02769,2022.0,NULL
